,BldgID,Address,City,State,Latitude,Longitude,OccupancyClass,BuildingType,UseCode,BldgClass,DesignLevel,YearBuiltNJDEP,YearBuiltMODIV,NumberofStories0,NumberOfStories,NoUnits,PlanArea0,PlanArea,FoundationType,SplitLevel,ElevationR0,ElevationR1,FirstFloorHt0,FirstFloorHt1,FloodZone,DSWI,DSWII,DSWIII,DSWIV,WindZone,AvgJanTemp,RoofShape,RoofSlope,RoofCover,RoofSystem,MeanRoofHt,WindowArea,Garage,HazusClassW,HazusClassIN,HazusClassWA,AnalysisDefault,AnalysisAdopted,Modifications,z0,structureType,replacementCost,Footprint
5246,NJBF000070962,1401 CASPIAN AVE,Atlantic City,NJ,39.36897629,-74.43289829,RES3C,3001,29,NaN,ME,1969,0,3301,2,1,3005.735494,3005.735494,3505,NO,33.08,40.74,3,8.1,6106,114.445768,124.067767,133.860041,140.121651,I,Above,Gable,0,NaN,Wood,36.91178115,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.432820,39.368928],[-74.432928,39.369109],[-74.433067,39.369059],[-74.433027,39.368992],[-74.433010,39.368998],[-74.432942,39.368884],[-74.432820,39.368928]]]},""properties"":{}}"
5247,NJBF000071069,1401 CASPIAN AVE,Atlantic City,NJ,39.36929079,-74.43317684,RES3C,3001,29,NaN,ME,1969,0,3301,2,1,2907.137816,2907.137816,3505,NO,37.42,44.68,3,5.37,6106,114.436088,124.059357,133.851049,140.112696,I,Above,Gable,0,NaN,Wood,41.0486483,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.433308,39.369195],[-74.433219,39.369225],[-74.433232,39.369249],[-74.433137,39.369281],[-74.433126,39.369262],[-74.433068,39.369281],[-74.433129,39.369391],[-74.433373,39.369311],[-74.433308,39.369195]]]},""properties"":{}}"
5248,NJBF000068100,2403 PACIFIC AVE,Atlantic City,NJ,39.35564157,-74.43996289,COM1,3003,100,NaN,ME,1969,0,3401,3,1,9161.492655,9161.492655,3507,YES,52.43,62.69,1,-0.75,6106,114.454133,124.080211,133.861898,140.202472,I,Above,Flat,0,NaN,Wood,57.56203656,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.440069,39.355460],[-74.439778,39.355568],[-74.439849,39.355681],[-74.439892,39.355665],[-74.439932,39.355729],[-74.440004,39.355702],[-74.439987,39.355676],[-74.440163,39.355611],[-74.440069,39.355460]]]},""properties"":{}}"
5249,NJBF000070061,500 N OHIO AVE,Atlantic City,NJ,39.36566325,-74.43884066,RES3B,3001,29,NaN,ME,1969,0,3301,2,1,1760.658328,1760.658328,3505,YES,33.97,39.07,3,3.25,6106,114.356813,123.994287,133.776698,140.075248,I,Above,Flat,0,NaN,Wood,36.51722205,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.438897,39.365587],[-74.438612,39.365689],[-74.438693,39.365825],[-74.438978,39.365723],[-74.438897,39.365587]]]},""properties"":{}}"
5250,NJBF000070080,500 N OHIO AVE,Atlantic City,NJ,39.36572456,-74.43868811,RES3B,3001,29,NaN,ME,1969,0,3301,2,1,3054.014088,3054.014088,3505,YES,33.58,39.64,3,6.97,6106,114.359381,123.996418,133.779084,140.076776,I,Above,Flat,0,NaN,Wood,36.60801234,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.438897,39.365587],[-74.438612,39.365689],[-74.438693,39.365825],[-74.438978,39.365723],[-74.438897,39.365587]]]},""properties"":{}}"
5251,NJBF000065112,39 S TALLAHASSEE AVE,Atlantic City,NJ,39.34616648,-74.46358539,RES1,3001,,18,NE,1904,1904,3102,2,1,2658.434482,2658.434482,3504,NO,36.36,42.04,-4,0,6110,114.059546,123.755613,133.501223,139.974032,I,Above,Gable,0,5701,Wood,39.19968564,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.463536,39.346093],[-74.463554,39.346122],[-74.463428,39.346167],[-74.463480,39.346254],[-74.463704,39.346174],[-74.463635,39.346058],[-74.463536,39.346093]]]},""properties"":{}}"
5252,NJBF000067090,335 N RALEIGH AVE,Atlantic City,NJ,39.35205067,-74.46374806,RES1,3001,,17,NE,1900,1900,3102,2,1,1198.289833,1198.289833,3505,NO,46.76,53.84,3,8.21,6106,113.980704,123.688808,133.434023,139.880477,I,Above,Gable,0,5701,Wood,50.29985315,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.463830,39.352099],[-74.463761,39.352004],[-74.463744,39.352011],[-74.463718,39.351976],[-74.463648,39.352007],[-74.463675,39.352044],[-74.463650,39.352055],[-74.463687,39.352106],[-74.463710,39.352095],[-74.463741,39.352138],[-74.463830,39.352099]]]},""properties"":{}}"
5253,NJBF000071317,205 DYLAN DR,Atlantic City,NJ,39.37018468,-74.41479876,RES3D,3004,,28,E,1998,1998,3303,2,2,1904.333053,1904.333053,3505,NO,45.92,54.56,3,8.52,6106,114.817909,124.386724,134.213261,140.388092,I,Above,Hip,0,NaN,Wood,50.24048489,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.414710,39.370257],[-74.414747,39.370321],[-74.414798,39.370303],[-74.414786,39.370282],[-74.414889,39.370247],[-74.414896,39.370259],[-74.414938,39.370244],[-74.414903,39.370184],[-74.414863,39.370198],[-74.414824,39.370130],[-74.414701,39.370173],[-74.414743,39.370246],[-74.414710,39.370257]]]},""properties"":{}}"
5254,NJBF000066691,2 S HARTFORD AVE,Atlantic City,NJ,39.35048277,-74.45294931,COM1,3003,,NaN,ME,1969,0,3401,1,1,10653.28721,10653.28721,3507,NO,14.18,28.14,1,2.47,6106,114.236774,123.900449,133.661472,140.076095,I,Above,Flat,0,NaN,Wood,21.1602672,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.452770,39.350517],[-74.452905,39.350732],[-74.453118,39.350652],[-74.453068,39.350573],[-74.453008,39.350596],[-74.452922,39.350460],[-74.452770,39.350517]]]},""properties"":{}}"
5255,NJBF000068829,225 N MORRIS AVE,Atlantic City,NJ,39.35772439,-74.45020038,RES3A,3001,,33,NE,1900,1900,3301,2,1,839.9430758,839.9430758,3507,YES,23.63,34.4,1,1.87,6106,114.206296,123.87241,133.637235,140.011732,I,Above,Gable,0,5701,Wood,29.0163431,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.450281,39.357822],[-74.450298,39.357851],[-74.450360,39.357829],[-74.450314,39.357752],[-74.450272,39.357767],[-74.450232,39.357698],[-74.450112,39.357741],[-74.450181,39.357857],[-74.450281,39.357822]]]},""properties"":{}}"
5256,NJBF000070049,,Atlantic City,NJ,39.36561655,-74.42534243,RES1,3001,,NaN,NE,1969,0,3102,2,1,1894.465658,1894.465658,3505,NO,22.89,37.46,3,-2.71,6106,114.64742,124.241145,134.047992,140.2878,I,Above,Flat,0,5701,Wood,30.17566086,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.425462,39.365618],[-74.425405,39.365527],[-74.425254,39.365584],[-74.425312,39.365675],[-74.425462,39.365618]]]},""properties"":{}}"
5257,NJBF000072327,814 N VIRGINIA AVE,Atlantic City,NJ,39.37330635,-74.42963108,RES3C,3004,,NaN,ME,1969,0,3301,1,1,6938.212914,6938.212914,3505,NO,18.74,26.48,3,6.82,6106,114.465598,124.082085,133.879254,140.111509,I,Above,Hip,0,NaN,Wood,22.61207425,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.429734,39.373391],[-74.429742,39.373375],[-74.429847,39.373404],[-74.429855,39.373385],[-74.429960,39.373415],[-74.430000,39.373328],[-74.429774,39.373265],[-74.429761,39.373295],[-74.429398,39.373193],[-74.429381,39.373228],[-74.429327,39.373213],[-74.429300,39.373270],[-74.429734,39.373391]]]},""properties"":{}}"
5258,NJBF000072043,814 N VIRGINIA AVE,Atlantic City,NJ,39.37239622,-74.42979645,RES3C,3004,,NaN,ME,1969,0,3301,2,1,5328.581897,5328.581897,3505,NO,29.36,38.61,3,-2.53,6106,114.472551,124.088597,133.885716,140.121898,I,Above,Gable,0,NaN,Wood,33.98382751,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.429658,39.372587],[-74.429802,39.372620],[-74.429908,39.372346],[-74.429888,39.372342],[-74.429945,39.372196],[-74.429837,39.372171],[-74.429775,39.372330],[-74.429780,39.372331],[-74.429708,39.372516],[-74.429687,39.372511],[-74.429658,39.372587]]]},""properties"":{}}"
5259,NJBF000072156,814 N VIRGINIA AVE,Atlantic City,NJ,39.37273996,-74.42966828,RES3C,3004,,NaN,ME,1969,0,3301,2,1,1214.824063,1214.824063,3505,NO,33.63,46.88,3,1.95,6106,114.471323,124.087336,133.884598,140.119016,I,Above,Flat,0,NaN,Wood,40.25570144,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.429624,39.372707],[-74.429605,39.372776],[-74.429742,39.372799],[-74.429761,39.372731],[-74.429624,39.372707]]]},""properties"":{}}"
5260,NJBF000072150,814 N VIRGINIA AVE,Atlantic City,NJ,39.37272882,-74.42923123,RES3C,3004,,NaN,ME,1969,0,3301,2,1,6608.256405,6608.256405,3505,NO,34.68,42.35,3,5.08,6106,114.480807,124.095453,133.893537,140.126128,I,Above,Gable,0,NaN,Wood,38.51438322,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.429122,39.372952],[-74.429243,39.372973],[-74.429306,39.372748],[-74.429330,39.372752],[-74.429402,39.372498],[-74.429308,39.372482],[-74.429283,39.372569],[-74.429230,39.372560],[-74.429151,39.372841],[-74.429154,39.372842],[-74.429122,39.372952]]]},""properties"":{}}"
5261,NJBF000072108,814 N VIRGINIA AVE,Atlantic City,NJ,39.37260742,-74.42998483,RES3C,3004,,NaN,ME,1969,0,3301,1,1,4562.429192,4562.429192,3505,NO,16.71,25.54,3,0.16,6106,114.466067,124.082926,133.879633,140.115871,I,Above,Gable,0,NaN,Wood,21.12490316,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.429872,39.372764],[-74.429988,39.372792],[-74.430041,39.372664],[-74.430070,39.372671],[-74.430114,39.372563],[-74.430087,39.372556],[-74.430122,39.372472],[-74.430000,39.372443],[-74.429962,39.372536],[-74.429986,39.372542],[-74.429945,39.372643],[-74.429924,39.372638],[-74.429872,39.372764]]]},""properties"":{}}"
5262,NJBF000069576,1104 PACIFIC AVE,Atlantic City,NJ,39.36183735,-74.42357907,COM1,3003,530,NaN,ME,1969,0,3401,2,1,7913.654988,7913.654988,3507,NO,37.58,49.26,1,-0.26,6106,114.730519,124.313014,134.123516,140.367514,I,Above,Flat,0,NaN,Wood,43.42073369,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.423779,39.361679],[-74.423565,39.361750],[-74.423588,39.361792],[-74.423305,39.361886],[-74.423339,39.361948],[-74.423362,39.361940],[-74.423387,39.361986],[-74.423862,39.361827],[-74.423779,39.361679]]]},""properties"":{}}"
5263,NJBF000068559,1515 BOARDWALK,Atlantic City,NJ,39.35711905,-74.42685248,COM8,3003,,NaN,,1969,0,3408,8,1,70004.73824,70004.73824,3507,NO,106.59,112.02,1,1.01,6106,114.71815,124.30294,134.107513,140.382586,I,Above,Flat,0,NaN,Wood,109.3054358,0,0,,,,2,2,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.427019,39.356990],[-74.427046,39.356980],[-74.427048,39.356934],[-74.427590,39.356733],[-74.427471,39.356540],[-74.426711,39.356821],[-74.426836,39.357023],[-74.426562,39.357124],[-74.426464,39.356966],[-74.426502,39.356952],[-74.426511,39.356966],[-74.426530,39.356959],[-74.426567,39.356970],[-74.426577,39.356951],[-74.426607,39.356960],[-74.426613,39.356827],[-74.426612,39.356827],[-74.426246,39.356817],[-74.426514,39.357251],[-74.426600,39.357254],[-74.426595,39.357367],[-74.426733,39.357409],[-74.426683,39.357508],[-74.426791,39.357684],[-74.426918,39.357723],[-74.426931,39.357719],[-74.426954,39.357756],[-74.427178,39.357673],[-74.427146,39.357619],[-74.427223,39.357591],[-74.427248,39.357631],[-74.427385,39.357581],[-74.427019,39.356990]]]},""properties"":{}}"
5264,NJBF000065295,2 N PLAZA PL,Atlantic City,NJ,39.34664746,-74.46547332,RES3A,3001,,18,NE,1919,1919,3301,2,1,3145.367245,3145.367245,3505,YES,40.22,49.56,3,2.32,6106,114.0119,123.716446,133.459501,139.936532,I,Above,Hip,0,5701,Wood,44.88818767,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.465607,39.346673],[-74.465532,39.346565],[-74.465452,39.346599],[-74.465433,39.346572],[-74.465339,39.346611],[-74.465321,39.346586],[-74.465309,39.346592],[-74.465427,39.346761],[-74.465491,39.346734],[-74.465471,39.346705],[-74.465524,39.346683],[-74.465538,39.346702],[-74.465607,39.346673]]]},""properties"":{}}"
5265,NJBF000071362,721 DREXEL AVE,Atlantic City,NJ,39.370365,-74.4231455,RES1,3001,,45,NE,1900,1900,3102,2,2,1054.812655,1054.812655,3505,YES,30.71,45.55,3,6.15,6106,114.638294,124.231668,134.041865,140.255623,I,Above,Flat,0,5701,Wood,38.12915825,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.423171,39.370304],[-74.423056,39.370340],[-74.423125,39.370470],[-74.423240,39.370433],[-74.423171,39.370304]]]},""properties"":{}}"
5266,NJBF000071367,719 DREXEL AVE,Atlantic City,NJ,39.37038309,-74.42308174,RES1,3001,,45,NE,1900,1900,3102,2,2,830.5214309,830.5214309,3505,YES,36.07,47.02,3,-1.51,6106,114.639449,124.232653,134.042969,140.256373,I,Above,Flat,0,5701,Wood,41.54457747,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.423171,39.370304],[-74.423056,39.370340],[-74.423125,39.370470],[-74.423240,39.370433],[-74.423171,39.370304]]]},""properties"":{}}"
5267,NJBF000068673,207 N MORRIS AVE,Atlantic City,NJ,39.35738331,-74.44992823,RES3A,3001,,45,NE,1900,1900,3301,2,2,1772.758809,1772.758809,3507,YES,35.49,48.18,1,-0.78,6106,114.216406,123.880983,133.646281,140.021134,I,Above,Flat,0,5701,Wood,41.83249956,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.449821,39.357392],[-74.449869,39.357467],[-74.450052,39.357398],[-74.450004,39.357323],[-74.449821,39.357392]]]},""properties"":{}}"
5268,NJBF000069305,226 N NEVADA AVE,Atlantic City,NJ,39.3596043,-74.44503804,RES3A,3001,,27,NE,1900,1900,3301,2,2,1349.743808,1349.743808,3505,YES,29.19,37.81,3,-2.04,6106,114.2955,123.945915,133.718842,140.065705,I,Above,Flat,0,5701,Wood,33.49608215,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.444951,39.359599],[-74.445147,39.359921],[-74.445281,39.359872],[-74.445231,39.359790],[-74.445232,39.359789],[-74.445166,39.359681],[-74.445233,39.359656],[-74.445243,39.359673],[-74.445234,39.359677],[-74.445262,39.359722],[-74.445459,39.359651],[-74.445383,39.359525],[-74.445376,39.359528],[-74.445353,39.359490],[-74.445094,39.359585],[-74.445076,39.359554],[-74.444951,39.359599]]]},""properties"":{}}"
5269,NJBF000071523,200 MADISON AVE,Atlantic City,NJ,39.37082767,-74.41496511,RES3D,3004,,17,E,1998,1998,3303,2,1,1151.076239,1151.076239,3505,NO,28.72,35.73,3,2.31,6106,114.806854,124.376997,134.203096,140.376719,I,Above,Gable,0,NaN,Wood,32.22508977,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.415041,39.370906],[-74.415009,39.370855],[-74.415048,39.370840],[-74.415011,39.370780],[-74.414905,39.370820],[-74.414975,39.370931],[-74.415041,39.370906]]]},""properties"":{}}"
5270,NJBF000070279,1922 BLAINE AVE,Atlantic City,NJ,39.3665345,-74.4398355,RES3B,3001,,16,ME,1900,1900,3301,1,1,848.6304221,848.6304221,3505,NO,16.48,23.93,3,-2.31,6106,114.32501,123.966943,133.747429,140.046687,I,Above,Gable,0,NaN,Wood,20.20332873,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.439871,39.366482],[-74.439791,39.366512],[-74.439839,39.366588],[-74.439919,39.366557],[-74.439871,39.366482]]]},""properties"":{}}"
5271,NJBF000067758,300 N ALBANY AVE,Atlantic City,NJ,39.35441759,-74.45786516,COM1,3003,,NaN,ME,1969,0,3401,1,1,25263.94879,25263.94879,3507,NO,17.92,24.19,1,0.11,6106,114.079915,123.769315,133.522773,139.939125,I,Above,Flat,0,NaN,Wood,21.05400574,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.458123,39.354068],[-74.457484,39.354354],[-74.457620,39.354535],[-74.458029,39.354352],[-74.457978,39.354283],[-74.458207,39.354181],[-74.458123,39.354068]]]},""properties"":{}}"
5272,NJBF000071732,609 ADRIATIC AVE,Atlantic City,NJ,39.37144266,-74.42262298,RES1,3001,,17,NE,1900,1900,3102,2,1,864.3178385,864.3178385,3505,YES,38.35,46.95,3,2.08,6106,114.636876,124.230003,134.040973,140.248732,I,Above,Hip,0,5701,Wood,42.64853354,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.422645,39.371401],[-74.422579,39.371425],[-74.422649,39.371536],[-74.422714,39.371512],[-74.422645,39.371401]]]},""properties"":{}}"
5273,NJBF000065662,36 N ABERDEEN PL,Atlantic City,NJ,39.3477538,-74.46449082,RES3A,3001,,45,NE,1920,1920,3301,2,2,2526.485445,2526.485445,3505,NO,27.67,42.5,3,-0.72,6106,114.019159,123.722052,133.466445,139.935133,I,Above,Hip,0,5701,Wood,35.08603975,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.464536,39.347668],[-74.464322,39.347762],[-74.464374,39.347833],[-74.464588,39.347738],[-74.464536,39.347668]]]},""properties"":{}}"
5274,NJBF000071660,1425 MCKINLEY AVE,Atlantic City,NJ,39.37119651,-74.43554069,RES3C,3001,29,NaN,ME,1969,0,3301,2,1,3040.342312,3040.342312,3505,NO,33.31,45.28,3,7.11,6106,114.363091,123.996125,133.783024,140.047447,I,Above,Gable,0,NaN,Wood,39.29305778,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.435708,39.371270],[-74.435577,39.371097],[-74.435445,39.371157],[-74.435576,39.371330],[-74.435708,39.371270]]]},""properties"":{}}"
5275,NJBF000071790,1425 MCKINLEY AVE,Atlantic City,NJ,39.37163476,-74.43532672,RES3C,3001,29,NaN,ME,1969,0,3301,2,1,3697.653601,3697.653601,3505,NO,29.55,39.8,3,4.26,6106,114.362628,123.995428,133.782587,140.04452,I,Above,Gable,0,NaN,Wood,34.6787073,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.435546,39.371648],[-74.435483,39.371529],[-74.435393,39.371557],[-74.435405,39.371578],[-74.435270,39.371621],[-74.435260,39.371601],[-74.435182,39.371625],[-74.435244,39.371743],[-74.435546,39.371648]]]},""properties"":{}}"
5276,NJBF000071042,19 N NEW HAMPSHIRE AVE,Atlantic City,NJ,39.36921658,-74.41302416,RES3D,3004,,29,E,2003,2003,3303,2,2,912.7467899,912.7467899,3505,NO,27.83,34.03,3,4.06,6106,114.866903,124.429382,134.259605,140.428707,I,Above,Gable,0,NaN,Wood,30.93288822,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.413092,39.369260],[-74.413034,39.369149],[-74.412959,39.369172],[-74.413016,39.369283],[-74.413092,39.369260]]]},""properties"":{}}"
5277,NJBF000067795,336 N TRENTON AVE,Atlantic City,NJ,39.354544,-74.45898117,RES1,3001,,17,NE,1900,1900,3102,2,1,1723.55613,1723.55613,3505,NO,22.29,34.01,3,-1.51,6106,114.053928,123.747817,133.499615,139.919231,I,Above,Hip,0,5701,Wood,28.14927378,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.458860,39.354562],[-74.458907,39.354629],[-74.459102,39.354547],[-74.459055,39.354480],[-74.458860,39.354562]]]},""properties"":{}}"
5278,NJBF000069420,1429 PACIFIC AVE,Atlantic City,NJ,39.36025718,-74.42825956,COM1,3003,100,NaN,ME,1969,0,3401,1,1,940.3018005,940.3018005,3507,NO,11.25,22.02,1,0.17,6106,114.649496,124.244198,134.046159,140.317568,I,Above,Flat,0,NaN,Wood,16.63500139,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.428297,39.360213],[-74.428209,39.360234],[-74.428237,39.360306],[-74.428326,39.360286],[-74.428297,39.360213]]]},""properties"":{}}"
5279,NJBF000072405,400 N NEW HAMPSHIRE AVE,Atlantic City,NJ,39.37353989,-74.41739818,RES3C,3001,,NaN,ME,1969,0,3301,1,1,7038.95291,7038.95291,3505,NO,11.31,26.16,3,-0.91,6106,114.723696,124.304113,134.124821,140.301458,I,Above,Hip,0,NaN,Wood,18.73347553,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.417618,39.373402],[-74.417136,39.373588],[-74.417198,39.373685],[-74.417392,39.373610],[-74.417408,39.373635],[-74.417468,39.373611],[-74.417467,39.373610],[-74.417527,39.373587],[-74.417524,39.373582],[-74.417642,39.373536],[-74.417628,39.373515],[-74.417678,39.373496],[-74.417618,39.373402]]]},""properties"":{}}"
5280,NJBF000069174,721 N HARRISBURG AVE,Atlantic City,NJ,39.35906748,-74.46324135,RES1,3001,,16,NE,1900,1900,3101,2,1,1699.239315,1699.239315,3505,NO,35.83,50.01,3,4.62,6106,113.904868,123.622259,133.367059,139.779441,I,Above,Gable,0,5701,Wood,42.92027108,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.463324,39.359078],[-74.463359,39.359061],[-74.463307,39.358995],[-74.463122,39.359083],[-74.463177,39.359152],[-74.463198,39.359141],[-74.463245,39.359201],[-74.463374,39.359140],[-74.463324,39.359078]]]},""properties"":{}}"
5281,NJBF000071674,537 DREXEL AVE,Atlantic City,NJ,39.3712427,-74.42096413,RES1,3001,,27,NE,1925,1925,3102,2,2,1015.104887,1015.104887,3505,YES,37.15,44.03,3,8.9,6106,114.674549,124.262523,134.076745,140.277528,I,Above,Flat,0,5701,Wood,40.58801161,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.421065,39.371301],[-74.420991,39.371181],[-74.420896,39.371216],[-74.420970,39.371336],[-74.421065,39.371301]]]},""properties"":{}}"
5282,NJBF000072873,1519 PENROSE AVE,Atlantic City,NJ,39.37534437,-74.44770975,RES1,3001,,17,NE,1925,1925,3101,2,1,883.3282482,883.3282482,3505,NO,26.91,34.13,3,-2.39,6106,114.053089,123.730434,133.49441,139.787734,I,Above,Hip,0,5701,Wood,30.52054229,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.447635,39.375390],[-74.447731,39.375408],[-74.447762,39.375310],[-74.447666,39.375292],[-74.447635,39.375390]]]},""properties"":{}}"
5283,NJBF000070086,924 ARCTIC AVE,Atlantic City,NJ,39.36574883,-74.42361486,COM1,3003,,45,ME,1951,1951,3401,2,4,1529.252279,1529.252279,3507,YES,33.37,40.39,1,1.02,6106,114.682756,124.27135,134.081427,140.312746,I,Above,Flat,0,NaN,Wood,36.87850456,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.423680,39.365674],[-74.423521,39.365718],[-74.423559,39.365799],[-74.423718,39.365754],[-74.423680,39.365674]]]},""properties"":{}}"
5284,NJBF000071461,128 N NEW HAMPSHIRE AVE,Atlantic City,NJ,39.3706678,-74.41489363,RES3D,3004,,17,E,1998,1998,3303,2,1,1412.644933,1412.644933,3505,NO,39.55,50.49,3,5.82,6106,114.810233,124.379963,134.206231,140.380011,I,Above,Gable,0,NaN,Wood,45.02172909,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.414897,39.370716],[-74.414912,39.370741],[-74.415001,39.370709],[-74.414952,39.370629],[-74.414802,39.370684],[-74.414835,39.370738],[-74.414897,39.370716]]]},""properties"":{}}"
5285,NJBF000070139,46 N MARYLAND AVE,Atlantic City,NJ,39.365979,-74.42285705,COM1,3003,,17,ME,1900,1900,3401,3,1,1077.677771,1077.677771,3507,YES,46.77,52.24,1,-0.67,6106,114.696201,124.282812,134.094295,140.321291,I,Above,Flat,0,NaN,Wood,49.50400559,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.422929,39.365855],[-74.422901,39.365810],[-74.422761,39.365861],[-74.422789,39.365907],[-74.422929,39.365855]]]},""properties"":{}}"
5286,NJBF000072785,513 BARRETT AVE,Atlantic City,NJ,39.3749175,-74.423599,RES1,3001,,29,NE,2002,2002,3102,3,2,1894.839384,1894.839384,3505,NO,55.05,61.67,3,-2.32,6106,114.575951,124.175847,133.984039,140.184507,I,Above,Flat,0,5701,Wood,58.36130662,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.423670,39.374842],[-74.423519,39.374895],[-74.423575,39.374989],[-74.423726,39.374935],[-74.423670,39.374842]]]},""properties"":{}}"
